,label,text
1829,1,hottest pics straight phone see getting wet wanting xx text pics 89555 txt costs 150p textoperator g696ga 18 xxx
1830,0,thats way stay oh
1831,0,hello thanx taking call got job starts monday
1832,0,time ur flight tmr
1833,0,come
1834,0,rather prominent bite mark right cheek
1835,0,september
1836,0,wet right
1837,0,hows husband
1838,1,hack chat get backdoor entry 121 chat rooms fraction cost reply neo69 call 09050280520 subscribe 25p pm dps bcm box 8027 ldn wc1n3xx
1839,0,norm tomorrow finish 415 cos st tests need sort library stuff point tomo got letter today access til end march better get move
1840,0,yeah got list u joanna im feeling really anti social
1841,0,office na
1842,0,comingdown later
1843,0,super dagood replacement murali
1844,0,da good good playerwhy unsold
1845,0,hi u want join sts later meeting five call u class
1846,0,engalnd telly decided wont let watch mia elliot kissing damn
1847,1,free nokia motorola upto 12mths 12price linerental 500 free xnet mins100txtmth free btooth call mobileupd8 08001950382 call 2optoutd3wv
1848,0,dont want hear philosophy say happen
1849,0,got job wiproyou get every thing life 2 3 years
1850,0,cant get da laptop matric card wif ì lei
1851,0,dunno da next show aft 6 850 toa payoh got 650
1852,1,2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08718726970 10p per min btnationalrate
1853,0,made payments dont much sorry would want fedex way
1854,0,didt play one day last year know even though good team like india
1855,0,kyou girl waiting reception ah
1856,0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
1857,0,hate turns fun shopping trip annoying day everything would look house
1858,0,sir waiting call
1859,0,whats want come online
1860,0,could work well reach consensus next meeting
1861,0,aiyah wait lor u entertain hee
1862,0,last thing ever wanted hurt didnt think would youd laugh embarassed delete tag keep going far knew wasnt even fact even felt like would hurt shows really dont know messy wednesday wasnt bad problem time clean choose skype take pictures sleep want go dont mind things dont make bed throw laundry top cant friend house im embarassed theres underwear bras strewn bed pillows floor thats something else used good least making bed
1863,0,ill let know kicks
1864,0,call ok said call
1865,0,call number available appointment ask connect call waheed fathima
1866,0,ì go buy wif meet ì later
1867,0,mmmm fuck fair know weaknesses grins pushes knees exposes belly pulls head dont forget know wicked smile
1868,0,today system sh get readyall well also deep well
1869,0,mom wants know
1870,0,aight ill text im back
1871,0,dont know supports ass srt thnk think ps3 play usb
1872,0,oh ok didnt know meant yep baby jontin
1873,1,guaranteed å£1000 cash å£2000 prizeto claim yr prize call customer service representative
1874,1,would like see xxx pics hot nearly banned uk
1875,1,hmv bonus special 500 pounds genuine hmv vouchers answer 4 easy questions play send hmv 86688 infowww100percentrealcom
1876,0,watching tv got new job
1877,0,pen thing beyond joke wont biro dont masters cant ever
1878,0,party alex nichols
1879,1,u secret admirer looking 2 make contact ufind rreveal thinks ur specialcall 09058094594
1880,0,seeing missed call dear brother gr8 day
1881,0,ok ìï finishing soon
1882,0,sorry cant help
1883,0,come slave going shell unconsciously avoiding making unhappy
1884,0,love ass enjoy doggy style
1885,0,think asking gym excuse lazy people jog
1886,1,dear 0776xxxxxxx uve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
1887,1,urgent please call 09061743811 landline abta complimentary 4 tenerife holiday å£5000 cash await collection sae tcs box 326 cw25wx 150ppm
1888,0,way home long dry spell season would
1889,0,gotta collect da car 6 lei
1890,0,ok knackered came home went sleep good full time work lark
1891,0,probably earlier stations think
1892,1,call 09090900040 listen extreme dirty live chat going office right total privacy one knows sic listening 60p min 247mp 0870753331018
1893,0,good morning plz call sir
1894,1,freemsg hey u got 1 videopic fones reply wild txt ill send u pics hurry im bored work xxx 18 150prcvd stop2stop
1895,0,uh heads dont much left
1896,0,tot u outside cos darren say u come shopping course nice wat jus went sim lim look mp3 player
1897,0,aight sounds good want come
1898,0,wat would u like 4 ur birthday
1899,0,love working home
1900,0,miss vday parachute double coins u must know well
1901,0,sorry ill call later
1902,0,sister got placed birla soft da
1903,1,free entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tcs apply 08452810073 details 18
1904,0,wah okie okie muz make use e unlimited haha
1905,0,therere people mu im table lambda
1906,0,stop old man get build snowman snow angels snowball fights
1907,0,ello babe u ok
1908,0,hello beautiful r u ok ive kinda ad row wiv walked pub wanted night wiv u miss u
1909,0,u going ikea str aft dat
1910,0,becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer
1911,0,lol grr mom taking forever prescription pharmacy like 2 minutes away ugh
1912,0,real tho sucks cant even cook whole electricity im hungry
1913,0,want go
1914,1,new textbuddy chat 2 horny guys ur area 4 25p free 2 receive search postcode gaytextbuddycom txt one name 89693 08715500022 rpl stop 2 cnl
1915,0,time month mid time
1916,0,fffff text kadeem far gone
1917,0,leaving yet ok lor go elsewhere n eat u thk
1918,0,fujitsu series lifebook good
1919,0,yar wanted 2 scold u yest late already got zhong se qing u ask b4 ask ill go w u lor n u still act real
1920,0,dont know bring food
1921,0,current food alone also
1922,0,ill sch fr 46 dun haf da book sch home
1923,0,hello going village pub 8 either come accordingly ok
1924,0,ok
1925,0,call like ltgt times oh give us hypertension oh
1926,0,dont give monkeys wot think certainly dont mind friend mineall dont sleep wiv wud annoyin
1927,0,omg could snow tonite
1928,1,call 08702490080 tells u 2 call 09066358152 claim å£5000 prize u 2 enter ur mobile personal details prompts careful
1929,1,free 1st week entry 2 textpod 4 chance 2 win 40gb ipod å£250 cash every wk txt vpod 81303 tscs wwwtextpodnet custcare 08712405020
1930,0,carry disturbing
1931,0,pa tell went bath
1932,0,jus finished avatar nigro
1933,0,r u scratching
1934,0,hope great day
1935,0,either ideas know anyplaces something
1936,0,planning usually stops find hella weed
1937,0,fact youre cleaning shows know im upset priority constantly want
1938,0,excellent ready moan scream ecstasy
1939,1,people dogging area call 09090204448 join like minded guys arrange 1 theres 1 evening aå£150 minapn ls278bb
1940,0,dude avatar 3d imp one point thought actually flies room almost tried hittng one reflex
1941,1,well done 4 costa del sol holiday å£5000 await collection call 09050090044 toclaim sae tcs pobox334 stockport sk38xh costå£150pm max10mins
1942,0,kkwhy cant come search job
1943,0,got lousy sleep kept waking every 2 hours see cat wanted come worry cold
1944,0,yeah ill leave couple minutes amp let know get mu
1945,0,ì call 1010 make sure dat ive woken
1946,0,hey go jazz power yoga hip hop kb yogasana
1947,0,battery mr adewale uncle aka egbon
1948,0,cant pick phone right pls send message
1949,0,wait 2 minstand bus stop
1950,0,oh ic thought meant mary jane
1951,0,haha really oh deduct lesson tmr
1952,0,nah im goin 2 wrks j wot bout u
1953,0,eat shit wait ur monkey face bitch u asshole
1954,0,good night going sleep
1955,0,aight ill grab something eat text youre back mu
1956,0,kkwhy cant come search job
1957,0,take something pain moves however side next 6hrs see doctor
1958,0,lol oh babe wont sliding place midnight thanks invite
1959,0,howz persons story
1960,1,guess somebody know secretly fancies wanna find give us call 09065394973 landline datebox1282essexcm61xn 150pmin 18
1961,0,lol would awesome payback
1962,1,80488 500 free text messages valid 31 december 2005
1963,0,yes completely formclark also utter waste
1964,0,honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack jokes gmgngegn
1965,0,thanks tescos quite nice gone speak soon
1966,0,whats feathery bowa something guys dont know
1967,0,even cant close eyes vava playing umma
1968,0,2 laptop noe infra slow lar wan fast one
1969,1,guaranteed å£200 award even å£1000 cashto claim ur award call free 08000407165 18 2 stop getstop 88222 php
1970,0,nvm ok
1971,0,enjoy ur life good night
1972,0,yes meet town cos go gep home could text bus stop dont worry well finished march û ish
1973,0,askd u question hours answer
1974,0,thats cool cum
1975,0,delhi chennai still silent
1976,0,lol alright thinkin haha
1977,1,reply win å£100 weekly 2006 fifa world cup held send stop 87239 end service
1978,0,im boat still moms check yo im half naked
1979,0,shhhhh nobody supposed know
1980,0,sorry ill call later
1981,0,sorry ill call later meeting thing related trade please call arul ltgt
1982,0,hey late im amk need drink tea coffee
1983,0,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthats prob
1984,1,urgent please call 09061743810 landline abta complimentary 4 tenerife holiday 5000 cash await collection sae tcs box 326 cw25wx 150 ppm
1985,0,length e e top shorter n got fringe thk im going liao lazy dun wan 2 distract u also
1986,0,santha num corrct dane
1987,0,callsmessagesmissed calls
1988,0,sorry ill call later
1989,0,baskets gettin full might tonight
1990,0,hi darlin ive got back really nice night thanks much lift see u tomorrow xxx
1991,0,valentines huh proof fb page ugh im glad really didnt watch rupaul show tool
1992,1,free tones hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk
1993,0,eh den sat u book e kb liao huh
1994,0,practising curtsey
1995,0,shall come get pickle
1996,0,lol boo hoping laugh
1997,0,yeh def up4 something sat
1998,0,well leave class babe never came back hope nice sleep love
1999,0,lmao wheres fish memory need
2000,0,ill b going 2 sch mon sis need 2 take smth
2001,0,idea soon get converted live
2002,1,themobyo yo yohere comes new selection hot downloads members get free click open next link sent ur fone
2003,0,ssindia going draw series many years south african soil
2004,0,goodmorning today late ltdecimalgt min
2005,0,cant take major roles community outreach rock mel
2006,0,shopping lor raining mah hard 2 leave orchard
2007,0,hi birth 8lb 7oz mother baby brilliantly
2008,0,see forwarding message proof
2009,0,cant keep going never intention run choose rather keep room clean dont say visitors maybe thats best choice yes wanted embarassed maybe youd feel feel friend wants drop buy say happened morning ive tried everything dont know else
2010,0,dunno lei thk mum lazy go neva ask yet
2011,0,whatever want know rules talk earlier week start happening showing responsibility yet every week bend rule way way whatever im tired thia argument every week ltgt movie doesnt inlude previews youre still getting 1
2012,0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
2013,1,great news call freefone 08006344447 claim guaranteed å£1000 cash å£2000 gift speak live operator
2014,0,ambrithmaduraimet u arun dha marrgeremembr
2015,0,read shame tell takes runs blame u 4 ever really 4 ever long time
2016,0,princess kitty shaved natural
